X_0,X_2,X_7,X_8,X_9,X_10,X_13,X_1,X_12,X_3,X_4,X_5,X_6,X_11
0,0,1,0,1,2,0,2,1,2,0,0,1,1
2,0,2,0,0,2,0,0,2,2,3,0,2,2
2,0,0,1,1,0,3,0,0,0,0,2,2,0
0,0,2,1,2,3,1,1,0,1,2,1,2,0
0,0,0,1,0,2,1,0,1,2,3,0,1,2
3,0,1,2,2,2,3,0,3,2,0,0,2,1
0,0,1,2,0,0,3,2,0,0,2,2,1,0
1,0,1,0,0,3,2,2,2,0,1,0,0,1
0,0,2,1,0,3,0,0,0,0,2,0,0,1
2,0,0,1,2,3,2,2,1,0,0,1,1,2
0,0,0,0,0,2,1,0,2,0,0,2,1,1
2,0,0,1,2,0,2,1,3,2,0,0,1,0
3,0,0,1,1,2,1,2,1,1,0,0,2,1
2,0,1,2,0,1,2,2,1,0,0,0,1,0
0,0,1,1,0,1,3,0,2,2,3,2,1,0
3,0,0,0,1,2,1,1,1,2,3,0,0,1
3,0,0,2,0,0,1,2,2,0,0,2,2,0
2,0,1,1,1,3,0,1,0,0,2,2,2,0
0,0,1,2,0,1,2,2,1,0,0,0,2,0
0,0,1,1,1,2,2,0,1,2,0,1,2,1
0,0,1,2,1,1,1,1,0,0,0,2,2,1
1,0,2,0,1,1,0,1,0,0,2,2,1,2
3,0,0,1,2,1,3,0,3,0,0,0,1,1
0,0,2,0,0,0,3,2,0,0,0,2,2,2
1,0,1,1,2,1,3,2,0,0,1,2,2,2
0,0,1,2,0,0,2,2,0,2,0,0,1,2
3,0,2,0,2,0,0,0,0,2,0,2,1,1
3,0,1,0,2,0,3,2,3,2,0,0,1,0
1,0,1,0,1,2,3,0,1,0,2,0,0,2
1,0,0,1,0,0,1,0,1,2,3,0,2,1
3,0,1,1,2,3,1,1,2,0,0,0,1,0
1,0,2,0,1,0,1,2,0,2,0,1,1,1
1,0,1,1,0,3,1,0,0,2,3,0,0,2
0,0,0,0,1,1,3,2,0,0,0,1,1,0
0,0,1,2,2,0,3,0,1,2,0,0,0,1
0,0,1,2,2,2,2,0,3,1,0,0,1,2
3,0,2,1,1,2,3,2,1,0,2,0,2,0
3,0,1,2,2,2,0,0,0,0,1,0,1,1
3,0,1,0,2,3,1,2,0,0,2,2,2,2
2,0,0,2,1,1,3,1,3,0,0,2,0,0
0,0,2,2,0,2,2,2,3,0,2,2,1,2
2,0,2,0,2,1,0,0,2,2,3,0,2,1
3,0,0,1,0,3,3,2,0,2,0,0,1,1
0,0,0,2,1,1,3,2,3,0,3,1,1,0
1,0,0,2,1,3,0,2,2,1,0,1,2,1
3,0,0,0,0,0,1,0,2,2,3,0,0,1
3,0,2,0,1,3,3,0,1,1,0,0,0,1
0,0,1,2,2,0,1,2,1,0,2,0,0,0
1,0,1,2,1,1,2,1,3,0,2,2,0,1
2,0,0,1,2,0,2,0,2,2,0,0,0,2
0,0,2,1,2,3,3,2,1,0,0,2,2,0
2,0,0,1,0,1,1,2,0,2,0,1,2,2
3,0,0,2,1,1,0,2,2,2,3,0,2,2
0,0,2,2,2,2,1,2,2,2,3,2,2,0
3,0,1,0,1,0,2,2,1,0,0,0,2,2
0,0,1,2,1,2,0,1,0,0,0,2,0,0
2,0,2,1,0,0,1,2,2,0,0,0,1,0
0,0,1,0,2,3,0,2,3,0,2,0,0,1
0,0,0,0,0,2,3,0,3,0,2,2,0,1
0,0,0,0,1,2,0,2,0,2,3,0,2,2
0,0,1,0,1,1,2,0,3,2,0,0,1,1
0,0,2,2,1,1,1,1,2,2,0,0,2,1
0,0,1,0,1,1,2,2,3,2,0,2,1,2
0,0,0,0,1,1,2,0,0,0,0,2,2,2
2,0,0,1,0,0,2,2,0,1,2,0,0,2
2,0,2,0,0,3,2,2,3,2,0,0,0,1
1,0,1,0,2,3,1,2,3,2,3,0,2,1
3,0,2,1,2,3,0,0,3,0,1,0,1,2
3,0,0,2,0,3,1,0,3,2,1,1,0,1
2,0,2,1,1,0,0,0,2,2,0,2,1,0
0,0,2,0,2,1,0,2,3,0,0,0,2,1
2,0,2,0,2,2,2,0,0,2,2,1,2,0
0,0,2,1,0,0,1,0,2,0,2,2,1,0
1,0,1,0,2,2,0,2,2,2,0,0,2,0
2,0,2,0,1,2,1,2,0,2,1,0,0,0
1,0,1,2,2,2,3,0,1,0,2,0,0,2
2,0,0,0,1,2,2,0,0,0,2,0,0,0
3,0,2,2,1,3,3,1,0,1,2,1,1,1
0,0,2,0,0,1,2,0,3,2,0,0,1,2
0,0,1,1,0,2,0,2,3,0,2,2,0,2
2,0,2,0,1,0,1,0,1,2,3,0,1,1
0,0,0,2,0,2,3,0,0,0,2,2,1,0
2,0,2,0,0,1,0,2,1,1,0,0,2,2
0,0,2,0,0,1,2,0,3,1,0,0,1,1
1,0,0,1,2,3,1,2,3,2,0,0,0,1
3,0,0,2,1,1,0,1,0,0,0,0,1,0
3,0,0,1,0,2,3,2,1,2,3,0,0,1
2,0,1,2,2,0,3,2,0,2,3,0,1,0
3,0,0,2,2,2,2,2,1,1,2,0,1,1
1,0,1,1,1,0,1,0,3,1,0,1,1,2
0,0,0,1,2,2,0,2,3,2,3,0,2,2
3,0,1,2,1,0,0,0,1,1,1,0,0,2
2,0,2,0,2,0,2,2,3,2,2,1,2,0
0,0,1,0,1,0,1,0,0,0,2,0,0,1
1,0,0,2,2,3,3,0,1,2,3,0,2,2
2,0,0,1,1,1,2,0,3,2,0,0,1,0
2,0,2,1,0,1,0,2,3,2,3,0,0,0
1,0,1,1,1,3,2,2,2,0,2,0,0,1
2,0,0,2,1,1,2,2,2,0,2,0,0,0
1,0,2,1,1,1,1,1,2,2,1,1,2,0
0,0,2,2,0,2,3,0,2,0,2,2,1,1
2,0,1,1,1,1,0,2,3,1,3,1,2,0
0,0,1,1,1,2,1,0,3,1,1,1,1,0
2,0,2,2,2,1,1,0,3,2,0,0,1,0
0,0,1,1,0,2,2,2,0,2,0,0,1,1
1,0,2,1,0,3,0,0,1,2,3,2,0,0
2,0,0,0,1,2,0,0,1,2,0,0,2,2
2,0,0,0,1,1,0,0,0,2,0,0,2,2
3,0,1,1,2,0,0,2,3,2,0,2,1,2
1,0,2,1,0,2,2,2,0,0,2,0,0,0
3,0,1,0,0,2,3,2,0,2,0,2,2,0
2,0,0,1,2,3,0,2,0,2,3,2,1,1
1,0,2,0,1,3,1,2,0,2,3,0,2,1
2,0,1,0,1,3,0,2,2,1,2,1,2,2
2,0,2,2,0,2,1,2,2,2,3,0,2,2
0,0,2,2,0,1,1,0,3,1,0,1,2,1
0,0,1,2,0,0,0,0,2,2,3,0,1,2
2,0,1,1,1,1,2,0,1,2,0,0,2,1
2,0,2,1,1,2,3,2,0,2,3,0,0,0
3,0,0,1,1,2,2,2,0,0,2,2,1,2
0,0,2,1,2,1,2,0,2,2,1,2,1,1
1,0,1,0,1,3,0,0,3,0,0,0,0,0
3,0,1,2,2,1,0,0,3,1,2,0,1,1
3,0,0,2,0,3,1,2,0,2,3,2,2,1
0,0,2,1,2,0,2,0,3,0,1,2,2,0
1,0,1,0,1,2,0,1,3,2,3,0,2,0
0,0,0,0,2,2,1,1,3,0,2,0,0,1
2,0,2,0,2,0,1,2,2,2,0,2,1,2
1,0,0,0,2,1,3,2,0,2,3,0,0,0
1,0,2,0,1,1,1,2,0,2,2,2,2,1
3,0,1,2,0,0,3,0,3,0,2,2,2,1
2,0,2,0,2,2,3,2,0,2,3,2,1,1
2,0,2,1,1,1,1,2,1,2,3,1,0,1
0,0,2,0,1,3,3,2,2,2,0,2,2,0
3,0,1,0,2,1,3,2,2,2,2,2,0,2
0,0,0,0,1,2,1,2,2,2,0,0,2,2
1,0,1,0,2,0,3,2,3,1,0,0,0,0
1,0,0,0,0,1,3,2,3,2,0,0,1,2
3,0,0,0,1,1,3,2,2,0,2,0,0,2
3,0,1,0,0,2,0,0,2,0,0,0,2,1
0,0,1,0,0,0,0,2,0,2,0,0,1,2
3,0,2,1,2,0,0,2,3,2,3,2,0,2
2,0,1,1,2,0,0,0,2,2,3,0,1,0
0,0,2,1,0,2,3,0,0,2,3,0,0,2
3,0,2,2,1,1,2,0,3,2,0,0,1,1
0,0,2,2,0,0,0,1,1,0,1,0,0,0
2,0,2,0,2,3,0,1,0,0,1,0,1,2
3,0,1,0,0,1,2,0,3,1,0,0,0,2
3,0,1,1,2,3,0,1,0,0,0,2,2,0
0,0,0,0,1,3,2,1,0,0,0,0,0,1
0,0,2,1,2,2,2,2,2,0,2,2,1,2
0,0,1,2,0,0,2,2,2,0,2,2,0,2
1,0,2,0,0,3,2,2,1,0,0,2,2,0
2,0,2,0,1,2,2,2,0,2,0,0,0,1
2,0,0,0,0,1,1,0,2,0,2,0,0,0
2,0,1,0,1,3,3,0,2,0,0,2,2,1
2,0,1,2,1,1,0,2,1,0,2,2,2,1
3,0,0,0,2,0,3,0,2,2,3,0,0,1
3,0,1,2,1,3,3,1,0,2,3,1,1,0
2,0,0,2,0,0,2,2,2,2,3,0,1,2
3,0,0,0,2,1,0,2,0,2,1,2,1,1
1,0,1,0,1,0,3,2,1,2,3,0,1,2
2,0,1,0,2,3,3,2,2,2,0,1,1,0
0,0,2,0,0,0,1,0,3,2,0,0,1,2
0,0,0,1,1,2,2,2,0,0,0,2,0,0
0,0,0,0,0,3,2,2,0,2,0,0,2,1
2,0,1,1,2,3,0,0,0,0,2,2,1,0
2,0,2,0,2,0,1,2,2,0,0,2,2,2
1,0,1,0,0,0,2,2,2,1,2,0,1,0
3,0,0,0,1,2,1,2,3,0,2,2,0,0
0,0,0,0,0,2,3,0,3,1,1,1,1,0
2,0,1,2,1,2,1,0,0,2,3,2,0,2
1,0,0,0,1,1,2,1,0,2,0,0,0,2
2,0,0,2,2,2,0,2,1,0,0,2,0,2
2,0,1,0,0,1,1,0,0,0,0,2,2,0
1,0,2,0,2,0,1,2,3,2,3,2,2,2
3,0,1,2,2,2,0,0,2,2,3,0,0,2
3,0,1,2,2,1,1,0,1,0,0,2,2,0
0,0,2,1,1,2,0,2,0,2,3,2,2,2
0,0,1,0,2,1,2,0,0,0,2,2,0,1
0,0,0,1,1,2,0,0,1,2,0,0,0,2
2,0,2,1,1,2,2,0,1,2,0,1,1,1
3,0,2,2,0,1,2,2,0,2,3,0,1,0
0,0,1,0,1,3,1,0,3,0,0,2,2,2
2,0,0,1,1,3,1,2,1,0,2,2,2,1
3,0,1,2,2,2,3,0,1,2,1,0,1,2
0,0,2,0,0,2,1,2,0,0,1,2,2,1
0,0,0,1,1,3,1,2,3,0,2,0,0,1
1,0,1,0,2,2,0,2,1,2,1,2,1,2
3,0,2,2,0,0,0,2,1,2,3,2,2,2
3,0,1,0,2,3,0,1,0,2,3,0,0,0
1,0,1,1,0,1,0,0,0,0,0,2,1,0
1,0,1,0,2,1,0,2,1,2,0,2,1,1
2,0,2,0,2,3,1,2,3,2,0,1,2,0
0,0,2,0,1,2,1,2,3,0,2,2,1,1
2,0,0,0,2,2,2,1,0,0,0,2,0,1
3,0,2,1,0,2,1,1,2,2,0,0,0,0
0,0,1,1,1,1,1,0,2,2,0,1,2,0
0,0,1,0,2,1,0,1,3,0,1,1,2,0
2,0,0,1,2,3,3,0,0,0,0,2,0,0
0,0,2,0,0,1,1,0,3,2,0,2,1,2
2,0,1,1,2,3,3,0,1,2,0,2,2,1
1,0,0,0,1,0,0,0,3,0,0,2,1,2
0,0,1,1,2,0,3,2,2,2,0,0,0,2
1,0,0,0,0,0,0,0,1,2,0,0,1,0
2,0,0,1,2,1,0,0,1,2,0,0,2,0
2,0,1,2,2,0,2,0,2,2,3,2,0,0
1,0,2,0,1,2,0,0,3,2,0,0,2,0
1,0,0,1,2,1,1,0,0,1,0,0,0,0
2,0,2,0,1,1,0,2,3,2,0,1,0,0
3,0,1,0,1,2,1,1,3,2,3,0,1,0
1,0,1,2,1,3,2,2,3,2,3,0,0,0
2,0,2,2,0,2,0,2,0,2,0,0,1,1
2,0,1,2,0,1,3,0,2,2,2,0,2,0
3,0,1,2,2,2,3,2,2,2,1,0,1,0
1,0,1,1,0,2,2,2,1,2,3,0,2,2
3,0,1,1,0,3,0,0,1,0,0,2,2,1
0,0,0,2,2,2,3,2,0,2,3,0,0,1
0,0,1,2,2,1,3,0,1,2,3,1,0,1
1,0,0,0,0,1,1,1,0,0,0,2,1,0
0,0,2,1,2,2,2,0,3,2,1,2,2,0
0,0,1,0,0,0,3,2,2,2,0,0,1,2
1,0,0,2,0,3,3,2,3,0,0,1,1,2
3,0,1,2,0,1,2,0,2,1,1,1,2,1
3,0,1,1,0,1,2,2,1,2,3,2,1,1
0,0,1,1,1,2,0,0,2,2,3,0,1,2
0,0,0,1,1,3,3,0,3,0,1,2,2,1
0,0,0,1,1,1,1,1,0,0,2,0,0,1
3,0,0,0,0,1,3,0,2,2,1,2,1,1
2,0,0,1,1,0,2,2,3,2,3,2,2,0
2,0,0,1,0,1,3,1,3,0,2,0,0,0
3,0,0,0,1,0,0,0,2,0,1,2,2,0
2,0,2,1,0,3,2,0,2,0,2,2,0,0
2,0,2,0,0,3,2,2,0,0,0,0,2,2
2,0,0,2,2,3,2,0,0,0,2,2,1,0
0,0,2,1,2,2,2,1,0,0,0,0,1,0
2,0,1,2,1,3,3,2,2,1,2,1,2,1
2,0,0,0,2,2,0,0,0,2,0,0,1,1
0,0,1,0,1,0,2,2,2,0,2,0,0,2
1,0,1,0,0,0,0,2,2,0,0,2,1,2
0,0,0,0,0,2,1,2,1,1,0,1,0,2
0,0,0,0,0,0,2,0,0,1,1,0,1,1
0,0,2,1,2,3,0,2,3,2,3,2,2,1
3,0,1,2,2,2,0,0,0,0,0,2,2,0
2,0,0,2,0,0,0,0,3,2,3,2,1,1
3,0,1,0,0,1,2,2,0,2,3,0,1,2
3,0,1,1,1,0,2,0,1,2,0,2,2,1
0,0,2,0,0,0,1,2,2,0,2,2,1,0
0,0,0,0,1,1,2,0,3,2,0,0,1,2
0,0,2,2,1,2,0,2,2,0,2,0,0,0
3,0,2,0,0,0,2,0,2,2,3,2,2,0
2,0,2,2,1,3,2,0,2,2,0,2,2,1
2,0,0,2,0,0,3,2,1,2,3,2,1,1
0,0,2,1,1,3,3,0,3,2,0,2,2,1
2,0,0,1,1,0,1,2,3,2,3,0,0,2
1,0,2,2,1,0,2,2,3,0,2,2,1,2
0,0,2,1,0,3,0,0,0,2,3,0,2,2
3,0,1,1,2,2,2,2,1,2,0,1,2,0
1,0,2,0,1,2,2,2,3,2,0,1,1,2
2,0,1,2,2,2,1,1,0,2,3,0,0,0
0,0,1,0,1,3,1,0,1,0,0,2,2,2
1,0,0,2,2,3,2,2,1,2,3,0,2,1
2,0,1,2,2,2,1,0,2,0,1,2,0,0
2,0,1,2,1,3,2,0,1,0,2,2,2,2
2,0,1,1,0,0,0,0,3,2,3,0,0,2
3,0,2,2,0,3,2,0,3,0,0,2,1,1
3,0,0,1,2,1,0,2,1,0,2,1,1,1
2,0,0,2,2,0,0,1,3,2,3,2,2,0
3,0,0,2,1,3,3,2,1,0,2,2,1,1
0,0,0,0,0,2,3,1,1,2,3,0,1,2
3,0,0,1,0,1,2,0,2,2,0,2,1,2
0,0,2,2,0,3,0,2,0,0,2,0,0,0
2,0,1,1,1,1,0,0,0,2,0,0,1,0
0,0,2,0,1,2,1,2,2,2,0,0,2,1
3,0,1,1,0,2,3,0,2,2,3,0,1,1
0,0,1,0,2,1,1,2,2,2,3,2,1,1
2,0,2,0,0,2,0,2,2,2,0,0,2,1
2,0,0,2,2,2,2,2,0,2,1,2,1,1
0,0,0,0,2,2,2,2,2,2,0,2,2,2
3,0,0,1,2,1,2,2,1,2,1,2,1,1
0,0,0,1,0,2,0,1,1,2,1,0,0,1
3,0,1,0,2,3,0,0,3,2,3,0,0,1
0,0,1,2,1,2,0,0,2,2,0,0,1,2
0,0,0,1,1,0,2,2,1,0,0,0,0,1
1,0,0,0,2,3,2,2,1,0,0,0,2,2
3,0,1,0,2,1,0,0,0,2,0,2,1,2
1,0,2,1,0,1,3,2,3,0,0,2,2,1
2,0,0,1,1,1,3,0,1,2,0,1,1,1
0,0,2,1,2,0,2,2,3,2,1,0,1,0
0,0,2,0,0,2,2,1,2,2,0,0,1,0
3,0,2,2,1,0,2,1,1,0,2,1,0,0
1,0,2,0,1,2,3,0,0,0,2,0,0,2
3,0,1,2,2,3,3,0,0,2,0,0,1,0
3,0,1,2,1,3,3,0,3,0,0,0,1,2
0,0,2,0,2,3,2,0,2,2,3,2,1,2
0,0,1,2,2,0,2,2,2,2,0,0,1,2
2,0,0,2,1,1,1,0,3,0,0,2,2,1
0,0,2,0,0,2,2,2,3,2,0,2,1,2
0,0,1,2,0,0,0,0,0,0,2,0,0,1
0,0,0,2,2,0,3,0,2,0,2,2,1,1
1,0,1,2,1,0,0,0,3,2,3,0,1,0
1,0,2,0,1,2,1,1,0,0,0,2,0,1
0,0,0,0,2,3,0,0,1,2,0,0,2,2
3,0,0,1,1,3,1,0,0,2,0,0,1,2
1,0,2,0,2,0,1,2,1,2,3,2,2,2
1,0,2,2,2,0,0,2,0,0,0,2,0,2
0,0,2,2,0,0,1,2,3,2,0,0,1,2
1,0,0,0,2,1,0,0,2,0,0,0,1,0
1,0,1,0,2,0,3,2,3,2,3,0,1,2
1,0,2,0,1,0,3,0,2,2,0,0,2,2
2,0,1,0,0,3,3,0,0,2,0,2,2,2
1,0,2,1,2,0,0,1,1,1,0,0,0,2
3,0,2,2,1,1,2,2,3,0,2,0,0,1
2,0,1,0,2,2,2,2,1,2,3,0,0,2
1,0,2,0,1,0,2,2,2,0,0,0,2,1
0,0,1,2,1,1,2,0,0,0,0,0,1,2
0,0,2,0,2,2,3,2,0,2,1,0,2,0
3,0,1,2,1,1,1,0,0,2,3,2,1,0
2,0,0,2,0,3,2,0,2,0,2,1,1,1
3,0,0,2,2,1,1,2,2,0,2,2,1,2
3,0,1,1,2,2,1,2,1,2,0,0,2,2
0,0,1,2,1,3,1,0,1,2,0,1,1,2
2,0,1,0,2,2,0,0,3,0,2,2,0,0
2,0,2,2,2,1,3,0,1,0,0,2,1,1
0,0,1,0,1,3,1,0,2,2,0,0,2,0
0,0,2,0,1,1,1,2,2,0,2,2,1,2
0,0,2,1,0,3,2,0,3,2,0,1,2,2
0,0,1,1,0,3,0,0,1,2,0,0,2,2
0,0,1,1,0,1,0,1,3,0,0,0,2,0
1,0,1,0,2,0,0,1,3,0,0,2,1,1
3,0,2,2,2,0,3,2,0,0,0,2,0,2
2,0,1,2,2,3,2,2,0,2,1,0,2,1
0,0,0,0,1,2,0,2,3,2,3,2,2,0
0,0,0,2,1,1,2,2,3,2,3,0,1,1
1,0,2,0,1,0,3,2,3,2,0,0,1,2
2,0,0,1,1,0,1,2,2,0,0,0,2,1
3,0,1,0,2,1,3,0,0,2,3,2,1,1
3,0,2,0,1,3,3,0,0,2,0,0,1,1
1,0,1,0,1,1,2,2,0,2,0,1,2,2
3,0,0,2,2,1,0,0,1,1,0,1,2,2
2,0,2,1,2,2,2,2,2,2,0,0,1,1
3,0,2,0,1,0,3,0,0,2,0,0,0,0
2,0,1,0,2,2,2,0,3,2,0,0,1,0
2,0,0,0,2,1,0,0,1,2,0,2,2,2
0,0,0,2,2,1,3,2,3,1,1,1,1,0
0,0,0,0,2,2,0,0,0,2,0,0,1,1
2,0,2,2,1,2,0,2,3,0,0,2,0,2
0,0,0,2,0,3,0,0,0,0,2,2,2,1
2,0,2,1,1,1,2,0,3,0,2,0,0,2
1,0,0,1,1,3,0,2,2,0,1,2,2,2
2,0,2,1,0,2,1,2,3,0,0,2,1,1
0,0,1,2,1,2,0,0,3,2,0,0,1,1
1,0,1,0,0,1,0,2,0,2,0,1,2,2
0,0,1,0,1,3,2,2,0,0,2,0,0,2
2,0,2,2,1,0,2,0,1,2,0,2,2,1
0,0,0,0,1,2,3,2,3,0,0,2,1,1
3,0,0,1,2,3,1,2,0,2,0,0,1,0
2,0,2,1,1,3,1,2,1,2,3,0,0,2
3,0,1,2,0,3,2,0,0,2,0,0,1,0
1,0,1,2,0,0,0,2,1,0,0,0,1,0
3,0,0,1,1,3,3,2,0,0,2,0,0,1
2,0,1,2,2,1,0,1,3,1,0,1,2,0
0,0,1,0,2,1,1,1,0,0,2,2,1,0
2,0,2,0,2,1,3,2,1,2,1,0,1,0
1,0,1,0,1,3,3,2,0,2,0,0,2,0
3,0,1,2,2,2,2,0,3,2,0,2,2,0
3,0,2,2,0,1,0,0,0,1,2,1,2,1
2,0,2,0,0,3,3,1,2,0,3,0,2,2
3,0,0,1,0,0,1,2,2,2,2,0,1,2
3,0,0,0,1,2,0,0,1,0,2,0,0,1
3,0,0,0,2,2,1,1,2,2,3,0,0,0
0,0,0,1,1,1,0,1,3,2,3,0,1,2
2,0,2,0,1,1,2,2,0,2,0,2,1,1
2,0,0,0,2,1,1,0,0,0,2,2,2,0
0,0,2,1,1,2,3,0,3,0,2,0,2,2
0,0,2,2,1,1,2,2,2,0,3,2,0,1
2,0,2,1,1,1,2,0,3,0,2,0,0,2
2,0,1,0,1,2,0,2,0,2,2,0,2,0
1,0,1,1,1,1,2,2,3,2,0,0,0,0
1,0,1,0,1,0,1,0,1,0,2,0,1,2
3,0,0,1,1,0,3,0,1,1,2,0,0,1
2,0,0,1,0,1,1,2,2,0,0,0,1,0
3,0,2,1,2,0,3,0,3,0,2,2,0,0
0,0,0,0,2,0,3,0,0,2,3,1,2,0
0,0,0,2,2,1,1,2,3,2,3,0,0,0
1,0,1,0,1,3,3,2,0,2,0,0,1,0
2,0,0,1,1,2,2,0,3,2,0,0,2,1
3,0,0,1,2,1,3,2,1,0,0,0,1,1
2,0,0,1,1,1,3,0,3,0,0,2,2,1
2,0,0,2,1,3,0,2,0,0,2,2,2,1
0,0,1,0,0,2,0,0,3,0,2,0,0,0
1,0,1,0,1,3,2,0,3,0,2,1,0,0
3,0,1,2,0,3,3,0,3,0,2,1,0,2
0,0,2,2,2,0,2,2,0,0,1,2,2,2
0,0,2,0,2,0,1,1,2,0,0,0,0,1
2,0,0,1,1,3,1,2,2,2,3,2,0,2
3,0,2,2,1,1,2,0,0,2,0,0,1,2
0,0,2,1,0,2,2,0,3,0,0,0,2,1
0,0,2,1,1,1,3,2,1,2,0,0,0,1
3,0,0,0,2,2,2,2,3,2,3,0,0,0
2,0,1,2,0,3,3,0,2,2,3,0,1,0
3,0,1,1,0,2,2,1,0,0,2,0,0,1
2,0,0,1,0,1,1,2,3,0,2,0,0,1
0,0,2,0,0,2,2,2,3,2,0,0,1,2
3,0,2,0,1,2,1,2,0,0,0,2,1,0
3,0,2,0,1,2,3,2,3,2,3,0,2,0
1,0,2,0,1,1,3,0,1,0,2,0,0,1
3,0,2,1,0,2,1,2,3,0,0,2,0,0
0,0,2,0,0,2,2,0,3,2,0,0,1,2
0,0,0,1,1,2,3,2,1,1,2,1,1,0
2,0,1,2,1,0,0,2,3,2,1,0,1,2
0,0,0,0,1,3,0,0,1,1,0,1,2,0
1,0,0,1,2,2,0,1,1,2,0,2,1,2
3,0,0,2,2,0,1,0,3,2,3,0,0,0
2,0,1,2,1,1,1,2,3,0,2,2,2,0
1,0,2,1,1,0,3,2,1,0,2,0,0,1
0,0,2,1,1,0,0,2,2,1,2,0,1,1
2,0,2,1,2,3,3,0,3,2,0,2,1,0
0,0,2,1,2,1,2,2,0,2,2,1,2,0
2,0,0,1,2,0,1,1,1,2,0,0,1,1
2,0,1,1,0,1,2,2,0,0,2,2,1,1
0,0,1,2,2,0,1,2,1,2,3,0,0,0
1,0,0,1,0,2,1,0,3,2,0,0,1,1
2,0,0,0,2,0,1,1,2,2,0,2,2,1
2,0,1,1,0,3,2,0,2,1,0,1,1,2
3,0,1,2,1,3,2,0,0,0,0,0,2,0
3,0,1,1,2,3,2,2,2,2,0,2,2,1
1,0,0,0,2,2,0,2,0,2,1,0,0,0
0,0,2,1,2,0,0,2,0,1,2,1,1,0
0,0,2,0,2,0,2,1,0,0,2,0,0,0
3,0,0,0,1,2,0,0,2,2,3,0,0,0
3,0,1,1,0,2,3,2,1,2,0,0,0,0
2,0,1,1,2,0,3,0,2,2,0,2,2,2
1,0,2,2,2,0,0,0,0,0,0,2,2,2
3,0,0,0,0,2,1,2,2,2,2,2,0,0
2,0,1,0,0,1,0,0,2,0,1,2,2,1
2,0,0,2,0,2,2,0,3,2,3,2,1,1
0,0,2,2,0,2,3,0,3,0,2,2,0,1
3,0,0,1,2,3,0,0,2,0,2,2,1,1
2,0,2,0,2,2,1,0,2,2,3,0,2,1
1,0,2,2,1,3,2,1,0,0,0,2,2,2
1,0,1,2,1,1,3,0,0,1,2,0,0,0
0,0,0,2,1,2,1,0,2,2,2,0,2,1
2,0,0,2,0,1,2,0,2,0,2,2,1,2
2,0,0,1,0,2,0,0,2,1,2,1,2,0
2,0,2,0,0,1,3,0,3,0,0,0,0,1
0,0,0,2,1,2,1,2,2,2,3,0,0,0
0,0,0,1,2,2,0,1,1,2,0,0,1,2
2,0,1,1,0,2,0,1,2,2,0,2,2,1
3,0,2,2,1,2,1,0,0,0,2,0,0,2
2,0,1,1,1,2,3,0,3,2,0,1,1,0
3,0,0,2,2,0,2,2,2,2,2,2,1,0
2,0,2,2,2,1,2,0,3,2,0,0,1,2
2,0,2,0,2,0,0,2,2,2,0,2,2,2
2,0,2,0,0,3,3,1,1,2,0,2,1,0
0,0,1,0,2,3,1,0,1,2,3,1,0,0
3,0,1,0,1,0,1,0,1,2,3,2,1,2
3,0,2,2,1,2,0,0,3,2,3,0,2,1
0,0,2,0,1,1,3,2,0,2,0,1,2,1
1,0,0,0,2,3,0,2,2,0,0,1,2,2
1,0,0,2,1,0,3,2,2,2,0,2,2,0
3,0,2,2,0,2,3,2,3,0,0,2,0,0
0,0,1,2,1,2,3,1,0,0,2,0,0,0
0,0,0,1,2,0,3,1,2,2,0,0,1,2
2,0,2,0,0,0,2,2,0,2,0,1,2,1
2,0,1,0,2,2,1,0,0,0,2,0,0,2
2,0,0,1,1,1,0,0,1,0,0,1,2,1
3,0,0,1,2,2,2,0,2,2,3,0,2,2
2,0,1,0,0,3,2,2,1,0,1,2,2,2
3,0,0,0,0,3,0,0,2,0,2,2,1,2
0,0,2,1,2,3,2,0,3,1,2,1,2,0
0,0,1,0,1,2,1,0,1,2,0,2,2,0
0,0,1,2,2,3,2,2,0,0,0,0,2,1
2,0,0,1,1,1,2,0,0,2,3,2,0,1
3,0,1,2,2,3,2,2,2,1,1,1,1,2
0,0,2,2,0,1,3,0,2,0,2,2,1,0
0,0,2,2,0,1,3,2,3,2,0,0,1,0
3,0,2,0,0,3,0,0,2,0,0,2,2,0
2,0,2,2,2,1,1,0,1,2,0,0,1,2
1,0,1,1,0,1,3,0,1,0,0,2,1,2
0,0,1,1,0,2,3,0,0,0,0,0,2,0
1,0,2,1,2,0,2,0,3,2,3,2,2,1
2,0,1,1,0,0,2,0,3,2,2,0,1,2
3,0,1,1,0,2,3,2,1,0,0,0,2,0
0,0,2,2,1,0,0,1,2,2,2,0,1,2
1,0,2,2,2,3,2,2,1,2,3,0,2,1
0,0,2,2,0,3,1,2,3,2,3,1,2,0
2,0,0,2,0,1,1,2,0,0,0,2,1,0
2,0,0,0,1,2,0,0,3,0,2,2,1,0
0,0,2,1,0,0,1,0,3,2,0,0,1,2
0,0,1,1,1,1,2,1,0,2,2,0,1,0
0,0,0,1,0,2,2,2,2,0,2,2,0,1
1,0,2,2,2,2,3,2,0,2,3,0,2,0
2,0,2,0,0,1,1,2,1,0,0,2,2,2
0,0,0,0,1,0,3,2,0,0,0,2,1,1
0,0,2,1,1,1,2,1,3,1,0,1,2,2
0,0,2,2,1,1,0,0,2,0,2,2,1,2
0,0,0,1,2,2,3,2,2,0,2,2,1,2
